uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
605ab1bf-157b-4a61-a188-e7701078ba65,1999-01-22,,,,,,,CDU/CSU,38.0
55b794dc-496d-4b50-b7dc-44e411b08147,1999-01-15,,,,,,,CDU/CSU,36.0
0c29497f-6637-4093-8728-8984c55298be,1999-01-08,,,,,,,CDU/CSU,37.0
0386a2dc-6d92-422c-b62c-85553c00e4b9,1999-01-02,,,,,,,CDU/CSU,37.0
c93c97df-121e-4591-a570-bb142b4dd685,2000-12-29,,,,,,,CDU/CSU,37.0
58603c9a-1606-4815-8f88-2fe756b2f79a,2000-12-15,,,,,,,CDU/CSU,36.0
6c2c395e-f872-46c7-b950-697137636585,2000-12-08,,,,,,,CDU/CSU,37.0
f7fce1c6-052b-437a-a785-142d2f2e34cf,2000-12-01,,,,,,,CDU/CSU,37.0
d55a5bb5-5921-4b5b-8280-e3b20d456155,2000-11-24,,,,,,,CDU/CSU,38.0
5c9f20f5-cef6-4069-b495-c4413b292039,2000-11-17,,,,,,,CDU/CSU,38.0
c2b4d47a-72fe-4251-a718-957e92b273ab,2000-11-10,,,,,,,CDU/CSU,37.0
8b22abc4-995b-4463-aa63-56ec95bdde42,2000-11-03,,,,,,,CDU/CSU,37.0
652eb782-81c6-4df9-a95b-65de15431516,2000-10-27,,,,,,,CDU/CSU,38.0
2442bcaa-553b-40fa-8cdf-83cdce0572fb,2000-10-20,,,,,,,CDU/CSU,38.0
69eefbb7-f005-41d5-9663-6819b70b3219,2000-10-13,,,,,,,CDU/CSU,38.0
6c48e823-0f25-496e-bb86-efc64c38e00d,2000-10-06,,,,,,,CDU/CSU,37.0
a1b54fae-3f96-4904-ba56-da3ecd46c0f9,2000-09-29,,,,,,,CDU/CSU,37.0
cb2967ec-9b24-4a16-b076-53f44f869439,2000-09-22,,,,,,,CDU/CSU,36.0
c5835a0d-0eb5-48aa-8f9e-d7fbc0035e63,2000-09-15,,,,,,,CDU/CSU,35.0
566148e8-dcac-49d1-90fc-5b15fca69c4c,2000-09-08,,,,,,,CDU/CSU,34.0
8347d55b-667d-491e-bb8c-163e0104b379,2000-09-01,,,,,,,CDU/CSU,34.0
33cd16de-d000-437c-951c-f54e13c255da,2000-08-25,,,,,,,CDU/CSU,35.0
c3d8795e-3069-4b28-b60e-337659fe7353,2000-08-18,,,,,,,CDU/CSU,35.0
bea81fe0-9a78-4a11-aa7c-244adc3b9377,2000-08-11,,,,,,,CDU/CSU,34.0
3a33eaba-f5df-45ca-8be1-9ec074e90d65,2000-08-04,,,,,,,CDU/CSU,35.0
049ca311-fff5-4860-9ea6-7c49109f3aeb,2000-07-28,,,,,,,CDU/CSU,35.0
6493cc8c-ba10-4ac8-b29c-e9c5f384915e,2000-07-21,,,,,,,CDU/CSU,36.0
47aa0923-5518-4879-9d16-1105f379bcad,2000-07-14,,,,,,,CDU/CSU,37.0
4f5e6cd4-4560-45d5-a5cc-752f69cec97d,2000-07-07,,,,,,,CDU/CSU,36.0
5bfe04f6-e5e2-4e89-a5bc-1c611372e48f,2000-06-30,,,,,,,CDU/CSU,37.0
4233432e-f06f-4002-8ddd-95158bf31505,2000-06-23,,,,,,,CDU/CSU,39.0
e117facb-6da4-44a6-bf59-5957f0798f3b,2000-06-16,,,,,,,CDU/CSU,37.0
f7618f10-261c-4542-a7f7-15621e38087e,2000-06-09,,,,,,,CDU/CSU,37.0
981c4625-45b5-4258-88ca-2057598c3972,2000-06-02,,,,,,,CDU/CSU,36.0
865a3987-92e2-4672-a5c4-5a58fa285408,2000-05-26,,,,,,,CDU/CSU,36.0
7081d62b-d8b3-48aa-8601-ee8184299a2a,2000-05-19,,,,,,,CDU/CSU,37.0
a709910f-96c3-46db-971e-20a40cd0580f,2000-05-12,,,,,,,CDU/CSU,37.0
dec4c8bd-a47e-44f9-b9ef-1b0c9e810e64,2000-05-05,,,,,,,CDU/CSU,38.0
a95fc54b-5480-4c58-99b8-3fe1f90693ed,2000-04-28,,,,,,,CDU/CSU,38.0
45980688-902c-4f17-bd1b-cde355f071c5,2000-04-21,,,,,,,CDU/CSU,38.0
c2baf5b0-be3c-41f4-acb6-529f92599563,2000-04-14,,,,,,,CDU/CSU,38.0
2a0b95bc-d739-4721-84a6-7a3632f36ff2,2000-04-07,,,,,,,CDU/CSU,35.0
d3c04833-8f43-4658-adc1-876163668d04,2000-03-31,,,,,,,CDU/CSU,36.0
5081cbcd-2a31-4197-a752-04b3916eccd6,2000-03-24,,,,,,,CDU/CSU,33.0
556a2490-2915-42d9-a79e-504c2bb2041f,2000-03-17,,,,,,,CDU/CSU,32.0
743ab22b-4ee6-4cad-ba70-a8dd4da1ec94,2000-03-10,,,,,,,CDU/CSU,30.0
