uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
d281f0de-216d-4a0e-b157-466d6087b688,2023-01-21,1.418,11.01.–17.01.,,1418,2023-01-11,2023-01-17,CDU/CSU,27.0
0a5a4c5a-e3fe-4274-ae81-0f3ee6b4df83,2023-01-14,1.398,04.01.–10.01.,,1398,2023-01-04,2023-01-10,CDU/CSU,28.0
33736bcf-3211-46fc-876f-c2df829795d4,2022-12-24,1.717,13.12.–15.12.,,1717,2022-12-13,2022-12-15,CDU/CSU,29.0
06a8f96c-4409-4c5a-a64f-f82a7211b08b,2022-12-17,1.429,07.12.–12.12.,,1429,2022-12-07,2022-12-12,CDU/CSU,28.0
6f222a42-34e1-4539-9d04-eaceafcf7c62,2022-12-10,1.443,30.11.–06.12.,,1443,2022-11-30,2022-12-06,CDU/CSU,27.0
1892137a-2131-45f0-a1ba-5155089fc0c3,2022-12-03,1.414,22.11.–29.11.,,1414,2022-11-22,2022-11-29,CDU/CSU,27.0
da3bad76-bb7a-41fb-b608-000fa84d7c5d,2022-11-26,1.430,15.11.–22.11.,,1430,2022-11-15,2022-11-22,CDU/CSU,29.0
15e6d71d-d0bd-4565-a572-38a267dd7a87,2022-11-19,1.443,09.11.–15.11.,,1443,2022-11-09,2022-11-15,CDU/CSU,27.0
88de5105-1cc5-4129-a9bc-20db1171c77a,2022-11-12,1.442,02.11.–08.11.,,1442,2022-11-02,2022-11-08,CDU/CSU,26.0
5a9720f7-aebb-49a9-a858-cd01df4d2bed,2022-11-05,1.516,25.10.–02.11.,,1516,2022-10-25,2022-11-02,CDU/CSU,26.0
31511719-15aa-4a13-9e61-bb4950b5398d,2022-10-29,1.406,19.10.–25.10.,,1406,2022-10-19,2022-10-25,CDU/CSU,25.0
8dcaa55b-8f46-4cb0-a268-343d58fb6e17,2022-10-22,1.435,12.10.–18.10.,,1435,2022-10-12,2022-10-18,CDU/CSU,23.0
c4b46990-a02e-4cd8-b0e7-c7b7a937888b,2022-10-15,1.433,05.10.–11.10.,,1433,2022-10-05,2022-10-11,CDU/CSU,25.0
a25d2aa9-b255-4024-ae08-c9d5dd1f834d,2022-10-08,1.864,28.09.–04.10.,,1864,2022-09-28,2022-10-04,CDU/CSU,27.0
238cf0c5-78e2-4e17-9d65-52fd7de74a8f,2022-10-01,1.381,22.09.–27.09.,,1381,2022-09-22,2022-09-27,CDU/CSU,27.0
3734c30f-1b37-4c6a-baa6-84589294c1c1,2022-09-24,1.444,14.09.–20.09.,,1444,2022-09-14,2022-09-20,CDU/CSU,27.0
53ad97ec-48c8-49fe-9798-81218675e4a0,2022-09-17,1.443,07.09.–13.09.,,1443,2022-09-07,2022-09-13,CDU/CSU,26.0
0e5a6e23-678c-4e74-93dc-406ac975bc4e,2022-09-10,1.416,31.08.–06.09.,,1416,2022-08-31,2022-09-06,CDU/CSU,25.0
ab027893-4238-4bfe-94ab-4d0af4665f07,2022-09-03,1.411,24.08.–30.08.,,1411,2022-08-24,2022-08-30,CDU/CSU,24.0
e7dda6da-8c42-475d-8ec0-c9302d45d68a,2022-08-27,1.431,17.08.–23.08.,,1431,2022-08-17,2022-08-23,CDU/CSU,26.0
aa7263bf-cfbc-448b-8afc-8be584063d28,2022-08-20,1.429,10.08.–16.08.,,1429,2022-08-10,2022-08-16,CDU/CSU,28.0
8068b20b-c907-4613-b544-ed7d60afed05,2022-08-13,1.422,03.08.–09.08.,,1422,2022-08-03,2022-08-09,CDU/CSU,27.0
