variable,2.5%,25%,50%,75%,97.5%,layer1_aggregate_idx,ix_party,party,date
"trend_shares[429,3]",0.082186025,0.08740867499999999,0.09039505,0.093263925,0.098679325,429,3,GRÜNE,2005-06-11
"trend_shares[429,3]",0.082186025,0.08740867499999999,0.09039505,0.093263925,0.098679325,429,3,GRÜNE,2005-06-12
"trend_shares[429,3]",0.082186025,0.08740867499999999,0.09039505,0.093263925,0.098679325,429,3,GRÜNE,2005-06-13
"trend_shares[429,3]",0.082186025,0.08740867499999999,0.09039505,0.093263925,0.098679325,429,3,GRÜNE,2005-06-14
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-15
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-16
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-17
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-18
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-19
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-20
"trend_shares[430,3]",0.081649525,0.086333325,0.0892718,0.09224829999999999,0.097405855,430,3,GRÜNE,2005-06-21
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-22
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-23
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-24
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-25
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-26
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-27
"trend_shares[431,3]",0.08061216750000001,0.08536135,0.0880286,0.0911188,0.0957008325,431,3,GRÜNE,2005-06-28
"trend_shares[432,3]",0.07957019,0.084234975,0.0869543,0.0898874,0.0946571425,432,3,GRÜNE,2005-06-29
"trend_shares[432,3]",0.07957019,0.084234975,0.0869543,0.0898874,0.0946571425,432,3,GRÜNE,2005-06-30
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-01
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-02
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-03
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-04
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-05
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-06
"trend_shares[433,3]",0.0785597325,0.08302715,0.08583175,0.088630075,0.09371348249999999,433,3,GRÜNE,2005-07-07
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-08
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-09
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-10
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-11
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-12
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-13
"trend_shares[434,3]",0.0777573575,0.08198035,0.0847493,0.087280625,0.09219795499999998,434,3,GRÜNE,2005-07-14
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-15
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-16
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-17
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-18
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-19
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-20
"trend_shares[435,3]",0.0767865075,0.081003725,0.08363715,0.08592792499999999,0.09095431000000001,435,3,GRÜNE,2005-07-21
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-22
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-23
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-24
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-25
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-26
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-27
"trend_shares[436,3]",0.0758729975,0.08006100000000001,0.08248115,0.084756025,0.08932129,436,3,GRÜNE,2005-07-28
"trend_shares[437,3]",0.07496817750000001,0.07902465,0.08129625,0.083611725,0.08785449749999999,437,3,GRÜNE,2005-07-29
"trend_shares[437,3]",0.07496817750000001,0.07902465,0.08129625,0.083611725,0.08785449749999999,437,3,GRÜNE,2005-07-30
"trend_shares[437,3]",0.07496817750000001,0.07902465,0.08129625,0.083611725,0.08785449749999999,437,3,GRÜNE,2005-07-31
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-01
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-02
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-03
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-04
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-05
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-06
"trend_shares[438,3]",0.0743980125,0.0782265,0.0803499,0.08261175,0.08660024749999999,438,3,GRÜNE,2005-08-07
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-08
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-09
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-10
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-11
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-12
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-13
"trend_shares[439,3]",0.07401471,0.0773738,0.07946734999999999,0.081566425,0.0854655675,439,3,GRÜNE,2005-08-14
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-15
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-16
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-17
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-18
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-19
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-20
"trend_shares[440,3]",0.07359934,0.076717025,0.0787494,0.08071880000000001,0.084402385,440,3,GRÜNE,2005-08-21
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-22
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-23
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-24
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-25
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-26
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-27
"trend_shares[441,3]",0.07289763,0.076099175,0.07799545,0.079950975,0.08340896499999999,441,3,GRÜNE,2005-08-28
"trend_shares[442,3]",0.072490185,0.075603275,0.07738795,0.079330025,0.082960925,442,3,GRÜNE,2005-08-29
"trend_shares[442,3]",0.072490185,0.075603275,0.07738795,0.079330025,0.082960925,442,3,GRÜNE,2005-08-30
"trend_shares[442,3]",0.072490185,0.075603275,0.07738795,0.079330025,0.082960925,442,3,GRÜNE,2005-08-31
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-01
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-02
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-03
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-04
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-05
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-06
"trend_shares[443,3]",0.0721772275,0.075242825,0.07695540000000001,0.0788731,0.08249112500000001,443,3,GRÜNE,2005-09-07
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-08
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-09
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-10
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-11
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-12
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-13
"trend_shares[444,3]",0.07163341000000001,0.07484945,0.07660265,0.078478575,0.0823637425,444,3,GRÜNE,2005-09-14
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-15
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-16
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-17
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-18
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-19
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-20
"trend_shares[445,3]",0.07129791,0.07466295,0.076455,0.07829462499999999,0.08212910249999998,445,3,GRÜNE,2005-09-21
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-22
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-23
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-24
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-25
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-26
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-27
"trend_shares[446,3]",0.0709649525,0.0743701,0.0762712,0.07819842499999999,0.0821878175,446,3,GRÜNE,2005-09-28
"trend_shares[447,3]",0.0706834125,0.074297125,0.0763926,0.078305925,0.0825819325,447,3,GRÜNE,2005-09-29
"trend_shares[447,3]",0.0706834125,0.074297125,0.0763926,0.078305925,0.0825819325,447,3,GRÜNE,2005-09-30
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-01
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-02
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-03
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-04
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-05
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-06
"trend_shares[448,3]",0.0706818475,0.07442127500000001,0.07655975,0.078606475,0.08280979,448,3,GRÜNE,2005-10-07
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-08
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-09
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-10
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-11
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-12
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-13
"trend_shares[449,3]",0.0703823,0.07433100000000001,0.07670615,0.0787989,0.08305810999999999,449,3,GRÜNE,2005-10-14
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-15
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-16
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-17
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-18
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-19
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-20
"trend_shares[450,3]",0.07066626250000001,0.0745556,0.07699705000000001,0.07911752500000001,0.0837572025,450,3,GRÜNE,2005-10-21
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-22
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-23
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-24
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-25
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-26
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-27
"trend_shares[451,3]",0.07046584750000001,0.0746711,0.07715235000000001,0.079401025,0.08415237999999998,451,3,GRÜNE,2005-10-28
"trend_shares[452,3]",0.070852009999999993,0.07510772499999999,0.07755835,0.07991999999999999,0.08506919249999999,452,3,GRÜNE,2005-10-29
"trend_shares[452,3]",0.070852009999999993,0.07510772499999999,0.07755835,0.07991999999999999,0.08506919249999999,452,3,GRÜNE,2005-10-30
"trend_shares[452,3]",0.070852009999999993,0.07510772499999999,0.07755835,0.07991999999999999,0.08506919249999999,452,3,GRÜNE,2005-10-31
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-01
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-02
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-03
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-04
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-05
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-06
"trend_shares[453,3]",0.07146032249999999,0.075580425,0.0781167,0.08044425,0.08581596,453,3,GRÜNE,2005-11-07
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-08
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-09
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-10
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-11
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-12
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-13
"trend_shares[454,3]",0.0716879125,0.07577837500000001,0.0783127,0.08073295,0.086598695,454,3,GRÜNE,2005-11-14
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-15
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-16
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-17
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-18
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-19
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-20
"trend_shares[455,3]",0.0723791725,0.07635407500000001,0.07881874999999999,0.08117032499999999,0.0866143325,455,3,GRÜNE,2005-11-21
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-22
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-23
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-24
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-25
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-26
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-27
"trend_shares[456,3]",0.07237779,0.076612,0.07910875,0.0815464,0.0871377625,456,3,GRÜNE,2005-11-28
"trend_shares[457,3]",0.07307954500000001,0.077198075,0.0795933,0.082086175,0.08736558999999999,457,3,GRÜNE,2005-11-29
"trend_shares[457,3]",0.07307954500000001,0.077198075,0.0795933,0.082086175,0.08736558999999999,457,3,GRÜNE,2005-11-30
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-01
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-02
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-03
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-04
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-05
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-06
"trend_shares[458,3]",0.0732729625,0.077656225,0.08000795,0.082576125,0.08756398000000001,458,3,GRÜNE,2005-12-07
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-08
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-09
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-10
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-11
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-12
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-13
"trend_shares[459,3]",0.073427735,0.07795664999999999,0.08026095,0.08286505,0.08767859250000001,459,3,GRÜNE,2005-12-14
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-15
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-16
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-17
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-18
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-19
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-20
"trend_shares[460,3]",0.07401492,0.07834842500000001,0.0806677,0.083214775,0.0879092275,460,3,GRÜNE,2005-12-21
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-22
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-23
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-24
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-25
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-26
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-27
"trend_shares[461,3]",0.074056365,0.07858232500000001,0.0808149,0.083410825,0.08817077999999999,461,3,GRÜNE,2005-12-28
"trend_shares[462,3]",0.0743779725,0.07895215,0.08109045,0.083750575,0.08833258,462,3,GRÜNE,2005-12-29
"trend_shares[462,3]",0.0743779725,0.07895215,0.08109045,0.083750575,0.08833258,462,3,GRÜNE,2005-12-30
"trend_shares[462,3]",0.0743779725,0.07895215,0.08109045,0.083750575,0.08833258,462,3,GRÜNE,2005-12-31
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-01
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-02
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-03
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-04
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-05
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-06
"trend_shares[463,3]",0.07477145999999998,0.07922947500000001,0.08140220000000001,0.0840419,0.0884195225,463,3,GRÜNE,2006-01-07
"trend_shares[464,3]",0.07489422750000001,0.0792792,0.08149039999999999,0.08406055,0.088556115,464,3,GRÜNE,2006-01-08
"trend_shares[464,3]",0.07489422750000001,0.0792792,0.08149039999999999,0.08406055,0.088556115,464,3,GRÜNE,2006-01-09
"trend_shares[464,3]",0.07489422750000001,0.0792792,0.08149039999999999,0.08406055,0.088556115,464,3,GRÜNE,2006-01-10
