uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
91d235dc-f6c7-4b5a-b574-01a9e999c888,1999-05-12,,,,,,,CDU/CSU,43.0
cc204235-4d8d-4e48-a30b-b3f2a90f5981,1999-05-06,,,,,,,CDU/CSU,42.0
6ab013da-1a5c-48fa-80c2-910fa22c3521,1999-04-29,,,,,,,CDU/CSU,42.0
62fad6c2-d8f3-4a02-a488-7c265df6f1b8,1999-04-22,,,,,,,CDU/CSU,41.0
92758252-0a26-44c2-922d-c80b2203fa93,1999-04-15,,,,,,,CDU/CSU,42.0
ef39f5f9-031c-4562-8060-9ff9471794da,1999-04-08,,,,,,,CDU/CSU,43.0
8ab5527c-b5bd-40b7-bc58-a4a66749a250,1999-04-01,,,,,,,CDU/CSU,44.0
40d695c4-84f6-41ec-a09d-c6ddabdbdd0f,1999-03-25,,,,,,,CDU/CSU,44.0
9a11b85b-10bd-410a-90e8-cb23f420f8e4,1999-03-18,,,,,,,CDU/CSU,43.0
d8f37feb-2ee1-469b-8577-1b290183af04,1999-03-11,,,,,,,CDU/CSU,42.0
557cb275-33f6-4fac-9e73-6a6e1cfd6653,1999-03-04,,,,,,,CDU/CSU,41.0
3285fc6c-8891-486f-b977-76cfb0ba97ad,1999-02-25,,,,,,,CDU/CSU,42.0
77eb00df-a39a-42d7-91c3-d4ab9f3d799f,1999-02-18,,,,,,,CDU/CSU,41.0
d08b880e-98a8-4c69-97e8-d8944f3a64bc,1999-02-11,,,,,,,CDU/CSU,40.0
a3fb420d-74a0-432b-a239-bf97aa5775ed,1999-02-04,,,,,,,CDU/CSU,39.0
e5941aa3-e162-4dc2-949e-a95291276833,1999-01-28,,,,,,,CDU/CSU,39.0
85412be1-cc2c-4140-b3d8-c265470b32b6,1999-01-21,,,,,,,CDU/CSU,38.0
13639a61-6133-4e59-be28-92b77d3febc1,1999-01-14,,,,,,,CDU/CSU,37.0
92fbf7ef-7ac1-4837-9e1b-1bc0de731d79,1999-01-07,,,,,,,CDU/CSU,37.0
9ba7f9fa-d756-4df7-a487-36b341e78e93,2000-12-13,,,,,,,CDU/CSU,36.0
03c78e82-cacb-4d0e-a0a4-2bcbcc8d9117,2000-12-06,,,,,,,CDU/CSU,38.0
15acdb4c-dcb8-46df-888c-ccb502e168bc,2000-11-29,,,,,,,CDU/CSU,36.0
c217d2d7-d8b8-41b1-9c8f-798c9d9c468c,2000-11-22,,,,,,,CDU/CSU,37.0
9eca2ce1-a7c2-4452-aa1f-c0887342b699,2000-11-15,,,,,,,CDU/CSU,35.0
4a46338e-f01e-441d-bd23-8990b347a9af,2000-11-08,,,,,,,CDU/CSU,35.0
76176c57-d38f-4c6b-ad3b-66c42c469642,2000-11-01,,,,,,,CDU/CSU,36.0
53b8ae03-f507-4f5c-a66c-72619fd2e72b,2000-10-25,,,,,,,CDU/CSU,35.0
9e6caa86-ba26-4088-977e-9b0525e0c20f,2000-10-18,,,,,,,CDU/CSU,35.0
5f6e7964-a4b8-45c9-9a2b-a67391777f45,2000-10-11,,,,,,,CDU/CSU,35.0
56befe60-8ace-46e8-9249-aad8314f76af,2000-10-04,,,,,,,CDU/CSU,36.0
e751898f-bdb4-4774-a60e-bb288a352f5b,2000-09-27,,,,,,,CDU/CSU,36.0
f02bac2b-ec0a-4090-8bfc-6f032378e7a1,2000-09-20,,,,,,,CDU/CSU,34.0
aa163860-e582-4a14-a880-fd6b9fbe23ed,2000-09-13,,,,,,,CDU/CSU,32.0
caef41d3-512e-424b-a925-f18fde383ffb,2000-09-06,,,,,,,CDU/CSU,34.0
3b5c9273-9ccd-4940-8bfb-38c0fdc4b32c,2000-08-30,,,,,,,CDU/CSU,33.0
77930b6c-c8aa-4611-a146-59238777959e,2000-08-24,,,,,,,CDU/CSU,33.0
