uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
00b1c6097d4301f9aa15c4c66bbff02d03e1e12e22d417d738e6c0bab4193527,2025-02-04,2.503,28.01.–03.02.,,2503,2025-01-28,2025-02-03,CDU/CSU,28.0
17eef85b0272594f5f9963b2c349adf4182e3254606035fbaebf60c2cd178510,2025-01-28,2.504,21.01.–27.01.,,2504,2025-01-21,2025-01-27,CDU/CSU,30.0
e2a0b8f420f082fcbd480ae117490aeb64539b6976f3c2052f5a8db884a24bef,2025-01-21,2.502,14.01.–20.01.,,2502,2025-01-14,2025-01-20,CDU/CSU,31.0
92f2b3a15f4f094b1578963761249c55ff77530b30fa382685093fbd858bd9f5,2025-01-14,2.504,07.01.–13.01.,,2504,2025-01-07,2025-01-13,CDU/CSU,31.0
ecfcddc9db9784fc09f70a1b63ed6803699193abe785d44d4e7cf09dc0ae4255,2025-01-07,1.501,02.01.–06.01.,,1501,2025-01-02,2025-01-06,CDU/CSU,32.0
95181ce67e58fb4f6a6e74db51e128fe9fe76c2006d8e59e0a226605fb26d6cc,2024-12-23,2.008,17.12.–20.12.,,2008,2024-12-17,2024-12-20,CDU/CSU,31.0
203e94817df7bcdc18cc9900a4968200be9c0155d43b821cdd5b835b3f9a0a5e,2024-12-17,2.501,10.12.–16.12.,,2501,2024-12-10,2024-12-16,CDU/CSU,30.0
990772993912046d74cf939133011e63067453941ac7c78551f680349ee274da,2024-12-10,2.501,03.12.–09.12.,,2501,2024-12-03,2024-12-09,CDU/CSU,31.0
88bb99660efc4a7674607db80b7845298bfce85c71407da229f1ee1b3b6c4cda,2024-12-03,2.502,26.11.–02.12.,,2502,2024-11-26,2024-12-02,CDU/CSU,32.0
16d217eec19bd2e25594bea96deb340c569deb44570c6043ae9b354d0b742386,2024-11-26,2.500,19.11.–25.11.,,2500,2024-11-19,2024-11-25,CDU/CSU,32.0
65b7aa5e52c5e77857adff8f7cfc724ded5c40eec21e8f858dbf034100e84d4d,2024-11-19,2.500,12.11.–18.11.,,2500,2024-11-12,2024-11-18,CDU/CSU,33.0
27f837c68689b6e1b8f5ab945a91aa11e94b992f333df22aa9105f208c61bd15,2024-11-12,2.501,05.11.–11.11.,,2501,2024-11-05,2024-11-11,CDU/CSU,33.0
1dccc80d3f1e2cbc73c8d19575418e9422bed0da8e3ed8aeee26c56a22f2b6aa,2024-11-07,1.181,07.11.–07.11.,,1181,2024-11-07,2024-11-07,CDU/CSU,32.0
ec2375329385d7a474f74737a89757c648b307c41325f355b96f04f71cbb6ad0,2024-11-05,2.500,29.10.–04.11.,,2500,2024-10-29,2024-11-04,CDU/CSU,33.0
989590ddbfcc229559af4aa4d5d432b4b9700a8b20cb740a6f3e2a8ac132225f,2024-10-29,2.503,22.10.–28.10.,,2503,2024-10-22,2024-10-28,CDU/CSU,32.0
7de378238c9f2f5ea07b550efb5dea3b334603908d6d300b6bddc726cc616466,2024-10-22,2.500,15.10.–21.10.,,2500,2024-10-15,2024-10-21,CDU/CSU,31.0
3ab448c981968bdc8d7c3b76733eba95b7b268c2d92a25c9da248190ab1fcd17,2024-10-15,2.501,08.10.–14.10.,,2501,2024-10-08,2024-10-14,CDU/CSU,31.0
1c96b11d7b542b455061124477d9d9f75f05d9479d29752013819e4f53ad196c,2024-10-08,2.001,01.10.–07.10.,,2001,2024-10-01,2024-10-07,CDU/CSU,31.0
9d004d636e29d253384391758ede9131b3f9847d1648d0cb1e025b43d5418951,2024-10-01,2.501,24.09.–30.09.,,2501,2024-09-24,2024-09-30,CDU/CSU,31.0
29262e630decc43e8fe9103d9332e39a155b1f88da5737ded0ff7465f2f1a666,2024-09-24,2.500,17.09.–23.09.,,2500,2024-09-17,2024-09-23,CDU/CSU,32.0
a689bc152406c47bb8475463a9c32e86b9395870b9b5170b17344ae03536c083,2024-09-17,2.501,10.09.–16.09.,,2501,2024-09-10,2024-09-16,CDU/CSU,31.0
715f5e370a5c1189658c4a411bbbb4275897d4823d9aa3ade900ed726a628478,2024-09-10,2.500,03.09.–09.09.,,2500,2024-09-03,2024-09-09,CDU/CSU,33.0
7871a7d8435dcbc304cd65439b4fe396f1cb1eddee48b6bf2e380e86f04b27d3,2024-09-03,2.508,27.08.–02.09.,,2508,2024-08-27,2024-09-02,CDU/CSU,32.0
f49a48119aa56d905961b1d447749cf57ce4740e222f79a84de73ddae73e1c9a,2024-08-27,2.501,20.08.–26.08.,,2501,2024-08-20,2024-08-26,CDU/CSU,31.0
9f3c88efa5d0b35a99206fb7bdce104d300cec7fee9c6ff247e27cb2183615c1,2024-08-20,2.503,13.08.–19.08.,,2503,2024-08-13,2024-08-19,CDU/CSU,31.0
d46a941bd27a12890f1f1064024e5938c481528de8b1ec39792797c3ebe82cb8,2024-08-13,2.502,06.08.–12.08.,,2502,2024-08-06,2024-08-12,CDU/CSU,30.0
885760e48163f5bce31f4b6cd75c63078c2ef4bb351e917b567a401aa64e7aac,2024-08-06,2.500,30.07.–05.08.,,2500,2024-07-30,2024-08-05,CDU/CSU,30.0
9f7e7b18dd5481702f4cff142db48ecb3d0cd5e221f5032bd175f4634b31acd1,2024-07-30,2.501,23.07.–29.07.,,2501,2024-07-23,2024-07-29,CDU/CSU,30.0
2f119235833c8106320b30b549162c7eefe8f4ce0f0d591643f98ad40119b399,2024-07-23,2.504,16.07.–22.07.,,2504,2024-07-16,2024-07-22,CDU/CSU,31.0
244059dc444c452952c25c35db2a8f58f40d78031abb9b041645b9997ffac445,2024-07-16,2.503,09.07.–15.07.,,2503,2024-07-09,2024-07-15,CDU/CSU,32.0
8bcd70cf76361ae742bd1431e45653a7001c3cc40a017798f751e55b74b405e8,2024-07-09,2.504,02.07.–08.07.,,2504,2024-07-02,2024-07-08,CDU/CSU,30.0
966da0aa52792d60c2c03490839f166f311f9c5c4f4c4a232d7679179e888518,2024-07-02,2.506,25.06.–01.07.,,2506,2024-06-25,2024-07-01,CDU/CSU,31.0
0c6f61aa055139705838d9e603ca6ba57db412e7e4aad670cf6c3a0d772ad358,2024-06-25,2.505,18.06.–24.06.,,2505,2024-06-18,2024-06-24,CDU/CSU,31.0
4d66a4d44a4e7fa8debd8940419ee4bf54cee06547740324e6db7215d6dde753,2024-06-18,2.504,11.06.–17.06.,,2504,2024-06-11,2024-06-17,CDU/CSU,30.0
136d35cae9cf39801e3956db809bd34500b226304a81752ae2984c1772d98c15,2024-06-11,2.505,04.06.–10.06.,,2505,2024-06-04,2024-06-10,CDU/CSU,30.0
c77c082a75e0da818c05d8c971cfe26748ed79950ae6cfcfa593da4328d37923,2024-06-04,2.506,28.05.–03.06.,,2506,2024-05-28,2024-06-03,CDU/CSU,30.0
c842d0f239bd365b660384f2bfd1534f95b4209dd27a9a86e1b6de7d5918ada9,2024-05-28,2.503,21.05.–27.05.,,2503,2024-05-21,2024-05-27,CDU/CSU,30.0
7f6a044117577ca083d65c0afabc5af3c343bc7cece7145c157fddc041f34c79,2024-05-21,2.001,14.05.–17.05.,,2001,2024-05-14,2024-05-17,CDU/CSU,32.0
a8bce895566ddfcce410b3d94ce1b66cb1a5993c77f9ee9cd74ff8be58d704c3,2024-05-14,2.006,07.05.–13.05.,,2006,2024-05-07,2024-05-13,CDU/CSU,32.0
88960c17909c88a1b4fadd20c337195cd83d0142b094fd2c918dc16fcc35d57f,2024-05-07,2.000,30.04.–06.05.,,2000,2024-04-30,2024-05-06,CDU/CSU,31.0
6d7edf36cc6b6bc8baeccdf2a4e4e187704224fe3039cc481a782bd5e67a4290,2024-04-30,2.505,23.04.–29.04.,,2505,2024-04-23,2024-04-29,CDU/CSU,30.0
692497c2cddc5491bd39d1bf0aedc6aa355dc1834279a66ff2fbae2092b4bfdc,2024-04-23,2.501,16.04.–22.04.,,2501,2024-04-16,2024-04-22,CDU/CSU,31.0
b15c1b878eeaaf78b44d2b259ce03940218ac88ff1e70386b95379dae0c948b0,2024-04-16,2.505,09.04.–15.04.,,2505,2024-04-09,2024-04-15,CDU/CSU,31.0
a87d52561d2230cadafbf43b1595a8e9abd8440f06dd5a615f49c6c4f9e38d0f,2024-04-09,2.506,02.04.–08.04.,,2506,2024-04-02,2024-04-08,CDU/CSU,30.0
4ac5b62aae995d897f6772be8fe17e9dc7b51631deaf3ebb58671ed0ef8183df,2024-04-02,1.508,26.03.–28.03.,,1508,2024-03-26,2024-03-28,CDU/CSU,31.0
d2c409c2c2b293f8b733e8ff9d508a1905de99e2a628af1fc589b6e6293e981b,2024-03-26,2.503,19.03.–25.03.,,2503,2024-03-19,2024-03-25,CDU/CSU,31.0
e06720e3dac427d764f5bf7d454b3b513427c52435bc2e4c54e9d9138dec80c9,2024-03-19,2.500,12.03.–18.03.,,2500,2024-03-12,2024-03-18,CDU/CSU,31.0
cfda322156b627c698e4f93c2cf643093c2789143dd132aa63924db3bc523ce8,2024-03-12,2.502,05.03.–11.03.,,2502,2024-03-05,2024-03-11,CDU/CSU,30.0
0f1707bda7a03304eab8f64074a5bef1a6ce1cc00f8d015245a9be61652a41a0,2024-03-05,2.506,27.02.–04.03.,,2506,2024-02-27,2024-03-04,CDU/CSU,31.0
66549c21e48b4fb84ce0d634d461ec86e4da2ece3490c0f676064e0ca1a3b439,2024-02-27,2.503,20.02.–26.02.,,2503,2024-02-20,2024-02-26,CDU/CSU,30.0
729d3024cd5521a2f986a27a54dc621de17dac82715fc67ad5d09c4acbe6397b,2024-02-20,2.504,13.02.–19.02.,,2504,2024-02-13,2024-02-19,CDU/CSU,30.0
bbc80751913e3d6d1762952182f8dc5677e059a9c1d77131ff1f46361226c707,2024-02-13,2.502,06.02.–12.02.,,2502,2024-02-06,2024-02-12,CDU/CSU,31.0
b2017006a31c83e03e9599bed28f77ab5be9c002a22aa9762cf0dbd51ca83923,2024-02-06,2.503,30.01.–04.02.,,2503,2024-01-30,2024-02-04,CDU/CSU,31.0
5473fc0dfd24240ff23dacb1be314ef27fcd758a0faade27cd50478602086af9,2024-01-30,2.506,23.01.–29.01.,,2506,2024-01-23,2024-01-29,CDU/CSU,32.0
d9281e01761243242297594f887ed0f29091a9ddf9efbfe407367c3913a1273d,2024-01-23,2.503,16.01.–22.01.,,2503,2024-01-16,2024-01-22,CDU/CSU,31.0
fccf3a158b2eca598de6de747413f795b34a7f96764132c02a432dcb2e57c95a,2024-01-16,2.504,09.01.–15.01.,,2504,2024-01-09,2024-01-15,CDU/CSU,31.0
670df7c790419065fd96cc816f1d0873533305f1901fc35583c9924756c9160f,2024-01-09,2.502,02.01.–08.01.,,2502,2024-01-02,2024-01-08,CDU/CSU,30.0
50437653dd6819b6ead1adcd6d632dc1a3876e2ed1ecd68005b6d778e3ebfb2b,2023-12-19,2.501,12.12.–18.12.,,2501,2023-12-12,2023-12-18,CDU/CSU,31.0
750dec97d6aeed23456ab7d3f020b46dc12006ff7e99d868778d6d124affbd9a,2023-12-12,2.501,05.12.–11.12.,,2501,2023-12-05,2023-12-11,CDU/CSU,31.0
7e4890f96900228ac289f5fe591efee87838b90c38f21aeebdb848f985f5aacb,2023-12-05,2.501,28.11.–04.12.,,2501,2023-11-28,2023-12-04,CDU/CSU,30.0
95a400c5fa43842cc1ff5f6cf74f98a9fe2416d6701b147183dceb5193c06b15,2023-11-28,2.500,21.11.–27.11.,,2500,2023-11-21,2023-11-27,CDU/CSU,30.0
39c9369a68b375d0c426b861042a49b25ab67ef8e56b2d565278a57d92f676e8,2023-11-21,2.501,14.11.–20.11.,,2501,2023-11-14,2023-11-20,CDU/CSU,30.0
eb46575056cae39ce2fdee1353d5cc8f11a971c63bf1fb3b33d99a3edc495870,2023-11-14,2.504,07.11.–13.11.,,2504,2023-11-07,2023-11-13,CDU/CSU,30.0
061b315c722f71d63978c5bef592938051b63eb105abe897de6a015b60bc3cdc,2023-11-07,2.502,31.10.–06.11.,,2502,2023-10-31,2023-11-06,CDU/CSU,29.0
f69d198f44407f50a75946b0bd91e553086be0584990cd235cd3b7b120b793ec,2023-10-31,2.501,24.10.–30.10.,,2501,2023-10-24,2023-10-30,CDU/CSU,29.0
cfe49eb4074e75470b1dda9720f4c5f7ccd2fff940b3d858e4ce256e17235c01,2023-10-24,2.504,17.10.–23.10.,,2504,2023-10-17,2023-10-23,CDU/CSU,31.0
eadb1b153f13c45868b3a012b4d984d65c2440b78c67113bf5f66ab1f726b913,2023-10-17,2.501,10.10.–16.10.,,2501,2023-10-10,2023-10-16,CDU/CSU,32.0
6868aa1a595104fae654889672513d38168ed34d17cdc1a6ca6925adc69eea59,2023-10-10,2.003,04.10.–09.10.,,2003,2023-10-04,2023-10-09,CDU/CSU,28.0
64468dc1a9c459ef61dc8cb74156a6984a9b824df53bf607de5f09a38ff4d53b,2023-10-02,2.004,26.09.–29.09.,,2004,2023-09-26,2023-09-29,CDU/CSU,28.0
9b6b1d5ad2b56668e34296066aa61209f59e434715b21104c6365e0cfa4f40ed,2023-09-26,2.503,19.09.–25.09.,,2503,2023-09-19,2023-09-25,CDU/CSU,27.0
2565f4ce4d8ee95f9ac75fd95392f7b25bb81a7e28230df02d23fcc150ba8b6c,2023-09-19,2.504,12.09.–18.09.,,2504,2023-09-12,2023-09-18,CDU/CSU,27.0
4cf589bc3121ebecade28a99f6ef1558580a5e4037311fcc9ad8084dd6268111,2023-09-12,2.505,05.09.–11.09.,,2505,2023-09-05,2023-09-11,CDU/CSU,27.0
2bfe759eacabe957298a3541e0b8fa8baf226a7fe182904f1593e4133171e39a,2023-09-05,2.506,29.08.–04.09.,,2506,2023-08-29,2023-09-04,CDU/CSU,27.0
47db032577c926086a361202602c61e860b9c3f3da7bc1ec7e22cb29f4141274,2023-08-29,2.504,22.08.–28.08.,,2504,2023-08-22,2023-08-28,CDU/CSU,26.0
