uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
2525911bb917ab493c40c6a91ed28ac530198867324d622bedb157b6140fb56e,2024-10-10,O• 1.773,04.10.–08.10.,O,1773,2024-10-04,2024-10-08,SPD,16.0
66a52720c23b7447c86aa688cfc4c934f73ab0c7f955ad3c7eb0defe014d3ce0,2024-11-14,O• 1.805,08.11.–12.11.,O,1805,2024-11-08,2024-11-12,SPD,15.0
f116e8a4b767306fc2ef63827b99d5ad45e098d874658d9389b5975160476b32,2024-12-05,O• 1.879,29.11.–03.12.,O,1879,2024-11-29,2024-12-03,SPD,18.0
c51d9ce2b22841ed4e16289224585d81f7a62601d38ee1a214a271a0edf4bde2,2017-05-05,O• 1.957,27.04.–02.05.,O,1957,2017-04-27,2017-05-02,Sonstige,5.0
cd0ac426ff9d52270cb7fe09f76504b0f78c5c8cf1a6f5c5875ca9f6397b6aff,2017-05-12,O• 2.010,08.05.–11.05.,O,2010,2017-05-08,2017-05-11,Sonstige,5.0
769cd9eb9cf3ae303b0051b5a08950375d47f6e94251e782228dabbefd8d2544,2017-05-19,O• 2.000,15.05.–17.05.,O,2000,2017-05-15,2017-05-17,Sonstige,3.0
d793154bd91a481493c6d61f18cafa73c35c4b9c90eefd816be2cc6f028690d4,2017-06-02,O• 2.040,29.05.–31.05.,O,2040,2017-05-29,2017-05-31,Sonstige,4.0
f0fff7f4cad802950d402ea71080b47b9bed2e4f74eea988a7ccab1db77e755d,2017-06-23,O• 1.523,19.06.–22.06.,O,1523,2017-06-19,2017-06-22,Sonstige,5.0
e2cb7b2428dd253f0d496953f65106f3f9c6c67795fd80a10f1c730c44378d5e,2017-06-29,O• 2.000,26.06.–28.06.,O,2000,2017-06-26,2017-06-28,Sonstige,4.0
59b74b1c71ca23f95da18c7e7ff16af7be129e4f3d7e2ab43aaa1d98761eca55,2017-07-12,O• 1.535,10.07.–12.07.,O,1535,2017-07-10,2017-07-12,Sonstige,4.0
53485d0d6f540056304a0098a13ed1c5389bad11fdbb1786d28dcd161851b0d8,2017-07-27,O• 2.000,21.07.–25.07.,O,2000,2017-07-21,2017-07-25,Sonstige,4.0
8071174a97a6363facd956ddc958b96c67ba8c275aa5cdcd1bf6f728b15ac971,2017-08-03,O• 2.000,28.07.–01.08.,O,2000,2017-07-28,2017-08-01,Sonstige,5.0
4ea47e4602fe701a065a7a1addba180336358c912ecf337d2cc491a2404b3f1d,2017-08-10,O• 1.513,04.08.–08.08.,O,1513,2017-08-04,2017-08-08,Sonstige,5.0
5c3652dee56f75add58d00132771a71cc2248e9674b2f1e715801cf5ab4d6f75,2017-08-16,O• 1.538,11.08.–15.08.,O,1538,2017-08-11,2017-08-15,Sonstige,4.0
00864335e5525943ea2c107ec592210b08f7e096939574bd1f27bc2129fa8e7b,2017-08-24,O• 1.520,18.08.–22.08.,O,1520,2017-08-18,2017-08-22,Sonstige,5.0
991e30e0f09031ba4f4c7a943419af0b1c8baf42db1409b944649c8421245da4,2017-08-30,O• 1.557,25.08.–29.08.,O,1557,2017-08-25,2017-08-29,Sonstige,5.0
5a5ba42f96358def8de80a8a64894e00dcd69b1969d44006072a274486bf8140,2017-09-06,O• 1.617,04.09.–06.09.,O,1617,2017-09-04,2017-09-06,Sonstige,6.0
fd4297cd22f1b934cf38e22dc63f92c406454f07b676684c79f27ea876f38f1d,2017-09-13,O• 1.600,08.09.–12.09.,O,1600,2017-09-08,2017-09-12,Sonstige,4.0
4679d2ec0922012802f7e10092f9f8918062efca9bc42aa204818f4fa51f8e51,2017-09-21,O• 1.862,15.09.–19.09.,O,1862,2017-09-15,2017-09-19,Sonstige,5.0
fcef7444afcfb13860e7dc318617748985dfbd41bacfe6376c9e1d00af1dfcc2,2017-11-29,O• 1.570,24.11.–28.11.,O,1570,2017-11-24,2017-11-28,Sonstige,5.0
a58a8567bf2b86d97d19ec73b27fad09a50d1695680dd8881935692afd89aca3,2017-12-28,O• 1.489,25.12.–27.12.,O,1489,2017-12-25,2017-12-27,Sonstige,4.0
217260457eda08166740e1dacb765b7f1b1339ac2fcc160535885c596520565f,2018-01-25,O• 1.566,19.01.–23.01.,O,1566,2018-01-19,2018-01-23,Sonstige,4.0
45816c39328143db8eadc5ee3b25994b6be4145469beeb857b287fff0de758ec,2018-02-28,O• 1.585,26.02.–28.02.,O,1585,2018-02-26,2018-02-28,Sonstige,4.0
269b7c5a0cd5ae7fd4fead508c8000067ecb4e90c8bdfa810b4a9ba7f75c38b2,2018-03-28,O• 1.579,23.03.–27.03.,O,1579,2018-03-23,2018-03-27,Sonstige,4.0
